date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-07-27 05:34:19,ANI,,225,2974,19731,"The new Rafales fly out of France today to join the growing Indian fleet of aircraft: Indian Embassy in Francepic.twitter.com/uAbcGNlRQk",,,,1287622325752360960,https://twitter.com/ANI/status/1287622325752360960
2020-07-27 03:42:05,ANI,,278,922,3914,"India's COVID tally cross 14 Lakhs mark with 708 deaths & highest single-day spike of 49,931 cases reported in last 24 hours. Total #COVID19 positive cases stand at 14,35,453 including 4,85,114 active cases, 9,17,568 cured/discharged/migrated & 32,771 deaths: Health Ministrypic.twitter.com/WbumsPdukU",,,#COVID19,1287594078675197953,https://twitter.com/ANI/status/1287594078675197953
2020-07-26 14:51:36,ANI,,570,4929,25469,"Andhra Pradesh: Actor Sonu Sood provides a tractor to the two girls who were seen in a viral video ploughing a farm in Chittoor with a yoke on their shoulders. https://twitter.com/ani_digital/status/1287362733046927361 …pic.twitter.com/GNd0tdkKIw",,,,1287400181902610433,https://twitter.com/ANI/status/1287400181902610433
2020-07-25 20:46:25,ANI,,40,402,2834,"Part 1 of phase-1 of vaccine trial (Covaxin) completed. 50 people across India were administered the vaccine, results encouraging. 6 people were administered vaccine today under part 2 of phase-1: Dr Savita Verma, Principal Investigator of vaccine trial team at PGI Rohtak (25.07)pic.twitter.com/TsZhOoZr2S",,,,1287127086742691840,https://twitter.com/ANI/status/1287127086742691840
2020-07-24 07:33:54,ANI,,832,510,1833,"#WATCH: ""We are going to the Governor to request him to not come under pressure (and call Assembly session)... varna fir ho sakta hai ki pure pradesh ki janta agar Raj Bhawan ko gherne ke liye aagai, to hamari zimmedari nahi hogi,"" says Rajasthan CM Ashok Gehlot https://twitter.com/ANI/status/1286562853445447681 …pic.twitter.com/ODEq7PZGei",,,#WATCH,1286565254709702656,https://twitter.com/ANI/status/1286565254709702656
2020-07-29 16:41:42,ANI,,63,138,1818,"Rajasthan: Governor Kalraj Mishra issues orders to convene assembly session from 14th August.pic.twitter.com/Wxl5hjoJ7W",,,,1288515050341244928,https://twitter.com/ANI/status/1288515050341244928
2020-07-29 16:31:21,ANI,,32,244,2304,"All fans of #SushantSinghRajput & Lok Janshakti Party want his death case to be investigated by CBI. Earlier Mumbai Police was probing the matter but now Bihar Police is also involved, a central agency investigating this would be better: Chirag Paswan, Lok Janshakti Party Chiefpic.twitter.com/5i0cfXbbge",,,#SushantSinghRajput,1288512447083552768,https://twitter.com/ANI/status/1288512447083552768
2020-07-29 16:17:56,ANI,,40,543,4249,"Sushant Singh Rajput death case: A team of Bihar Police that arrived in Mumbai yesterday, recorded statements of two persons, including Sushant's sister, today. An FIR was filed by Sushant Singh Rajput's father against actor Rhea Chakraborty in Bihar yesterday.",,,,1288509070924591113,https://twitter.com/ANI/status/1288509070924591113
2020-07-29 14:07:13,ANI,,48,735,7485,"Chief of the Air Staff, Air Chief Marshal RKS Bhadauria, Air Officer Commanding-in-Chief Western Air Command, Air Marshal B Suresh & Air Officer Commanding Air Force Station Ambala along with the pilots of the first Rafale aircraft that arrived at Ambala airbase today: Air Forcepic.twitter.com/XwpJuvOeJ0",,,,1288476176499916801,https://twitter.com/ANI/status/1288476176499916801
2020-07-29 12:38:24,ANI,,54,429,4802,"Ambala: Chief of the Air Staff Air Chief Marshal RKS Bhadauria welcomes the pilots who flew Rafale jets to India. #RafalesinIndiapic.twitter.com/Oq2xUAROYU",,,#RafalesinIndiapic,1288453822164004867,https://twitter.com/ANI/status/1288453822164004867
